dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,15.221658,9.960405,13.364643,1.457624,-9.962335,0.000000,6.280524
0.020000,15.248818,9.960337,13.391803,1.258378,-9.962335,0.000000,6.280867
0.020000,15.271993,9.960287,13.414978,1.059131,-9.962335,-0.000000,6.281163
0.020000,15.291183,9.960250,13.434168,0.859884,-9.962335,0.000000,6.281411
0.020000,15.306388,9.960225,13.449373,0.660638,-9.962335,-0.000000,6.281608
0.020000,15.317608,9.960208,13.460594,0.461391,-9.962335,0.000000,6.281754
0.020000,15.324844,9.960198,13.467829,0.262144,-9.962335,0.000000,6.281849
0.020000,15.328549,9.960193,13.471534,0.108347,-7.689848,113.624370,6.281897
0.020000,15.329842,9.960192,13.472827,0.020966,-4.369070,166.038924,6.281914
0.020000,15.330051,9.960191,13.473037,0.000000,-1.048291,166.038924,6.281917
0.020000,15.330051,9.960191,13.473037,0.000000,0.000000,52.414554,6.281917
